Company_name,Contact_id,Region,Country
HSBC,00v2000000KM7F3AAL,AMER,Canada
HSBC,00v2000000KMDY3AAP,AMER,Canada
HSBC,00v2000000KMDY4AAP,AMER,Canada
HSBC,00v2000000KMFrPAAX,AMER,Canada
HSBC,00v2000000KMG43AAH,AMER,Canada
HSBC,00v2000000KMG44AAH,AMER,Canada
HSBC,00v2000000KMGnTAAX,AMER,Canada
HSBC,00v2000000KMM3EAAX,AMER,Canada
HSBC,00v2000000KMMIgAAP,AMER,Canada
HSBC,00v2000000KMMIhAAP,AMER,Canada
HSBC,00v2000000KLuf5AAD,AMER,Canada
HSBC,00v2000000KLvMyAAL,AMER,Canada
HSBC,00v2000000KMGX5AAP,AMER,Canada
HSBC,00v2000000KLpp3AAD,AMER,Canada
HSBC,00v2000000KKbuRAAT,AMER,Canada
HSBC,00v2000000KLfRoAAL,AMER,Canada
HSBC,00v2000000KLfmGAAT,AMER,Canada
HSBC,00v2000000KMMtsAAH,AMER,Canada
HSBC,00v2000000KLWsiAAH,AMER,Canada
HSBC,00v2000000LnyHcAAJ,AMER,Canada
HSBC,00v2000000Lnxj4AAB,AMER,Canada
HSBC,00v2000000LnxtKAAR,AMER,Canada
HSBC,00v2000000LnyKfAAJ,AMER,Canada
HSBC,00v2000000LnyTqAAJ,AMER,Canada
HSBC,00v2000000KKdS8AAL,AMER,Canada
HSBC,00v2000000KKdXVAA1,AMER,Canada
HSBC,00v2000000KKfmvAAD,AMER,Canada
HSBC,00v2000000KKjkWAAT,AMER,Canada
HSBC,00v2000000KKjnYAAT,AMER,Canada
HSBC,00v2000000KMB2rAAH,AMER,Canada
HSBC,00v2000000KMB2sAAH,AMER,Canada
HSBC,00v2000000Lo2lgAAB,AMER,Canada
HSBC,00v2000000Lo2lhAAB,AMER,Canada
HSBC,00v2000000Lo3GrAAJ,AMER,Canada
HSBC,00v2000000Lo51GAAR,AMER,Canada
HSBC,00v2000000KMUmxAAH,AMER,Canada
HSBC,00v2000000KMUmyAAH,AMER,Canada
HSBC,00v2000000KMWU5AAP,AMER,Canada
HSBC,00v2000000KMWUyAAP,AMER,Canada
HSBC,00v2000000KMWfDAAX,AMER,Canada
HSBC,00v2000000Lo2LMAAZ,AMER,Canada
HSBC,00v2000000Lo2UyAAJ,AMER,Canada
HSBC,00v2000000Lo2UzAAJ,AMER,Canada
HSBC,00v2000000KLmA8AAL,AMER,Canada
HSBC,00v2000000KKjzeAAD,AMER,Canada
HSBC,00v2000000KKjzfAAD,AMER,Canada
HSBC,00v2000000KKjzgAAD,AMER,Canada
HSBC,00v2000000KLt4LAAT,AMER,Canada
HSBC,00v2000000KLtwDAAT,AMER,Canada
HSBC,00v2000000KLuNXAA1,AMER,Canada
HSBC,00v2000000KLuNYAA1,AMER,Canada
HSBC,00v2000000KLuTNAA1,AMER,Canada
HSBC,00v2000000KLuTOAA1,AMER,Canada
HSBC,00v2000000KLuVJAA1,AMER,Canada
HSBC,00v2000000KLvepAAD,AMER,Canada
HSBC,00v2000000KLveqAAD,AMER,Canada
HSBC,00v2000000KLvfEAAT,AMER,Canada
HSBC,00v2000000KLvfFAAT,AMER,Canada
HSBC,00v2000000KLvfGAAT,AMER,Canada
HSBC,00v2000000KLvo6AAD,AMER,Canada
HSBC,00v2000000KMADbAAP,AMER,Canada
HSBC,00v2000000KMADcAAP,AMER,Canada
HSBC,00v2000000KMBYpAAP,AMER,Canada
HSBC,00v2000000KME6VAAX,AMER,Canada
HSBC,00v2000000KMF2vAAH,AMER,Canada
HSBC,00v2000000KMF2wAAH,AMER,Canada
HSBC,00v2000000KMM42AAH,AMER,Canada
HSBC,00v2000000KMM43AAH,AMER,Canada
HSBC,00v2000000KMMI8AAP,AMER,Canada
HSBC,00v2000000KLpqtAAD,AMER,Canada
HSBC,00v2000000KLq1GAAT,AMER,Canada
HSBC,00v2000000KMBlqAAH,AMER,Canada
HSBC,00v2000000KLvfiAAD,AMER,Canada
HSBC,00v2000000KLufAAAT,AMER,Canada
HSBC,00v2000000KLuyPAAT,AMER,Canada
HSBC,00v2000000KLv8mAAD,AMER,Canada
HSBC,00v2000000KLvGLAA1,AMER,Canada
HSBC,00v2000000KLvGMAA1,AMER,Canada
HSBC,00v2000000KLvRUAA1,AMER,Canada
HSBC,00v2000000M89OXAAZ,AMER,Canada
HSBC,00v2000000KLvZ6AAL,AMER,Canada
HSBC,00v2000000KLvdwAAD,AMER,Canada
HSBC,00v2000000KLvfjAAD,AMER,Canada
HSBC,00v2000000M8A39AAF,AMER,Canada
HSBC,00v2000000KMNDKAA5,AMER,Canada
HSBC,00v2000000KMhCNAA1,AMER,Canada
HSBC,00v2000000KMhCOAA1,AMER,Canada
HSBC,00v2000000KMhpyAAD,AMER,Canada
HSBC,00v2000000KMhqgAAD,AMER,Canada
HSBC,00v2000000KMT14AAH,AMER,Canada
HSBC,00v2000000KKloFAAT,AMER,Canada
HSBC,00v2000000KKloGAAT,AMER,Canada
HSBC,00v2000000KKloHAAT,AMER,Canada
HSBC,00v2000000KKloIAAT,AMER,Canada
HSBC,00v2000000KLf0yAAD,AMER,Canada
HSBC,00v2000000KLf0zAAD,AMER,Canada
HSBC,00v2000000KLvV0AAL,AMER,Canada
HSBC,00v2000000KLvV1AAL,AMER,Canada
HSBC,00v2000000KKlmoAAD,AMER,Canada
HSBC,00v2000000KKk1qAAD,AMER,Canada
HSBC,00v2000000KLmiOAAT,AMER,Canada
HSBC,00v2000000KLmiQAAT,AMER,Canada
HSBC,00v2000000KLnJRAA1,AMER,Canada
HSBC,00v2000000KMUrIAAX,AMER,Canada
HSBC,00v2000000KMWIpAAP,AMER,Canada
BlackRock,00v2000000KMWIqAAP,AMER,Canada
BlackRock,00v2000000KMWKRAA5,AMER,Canada
BlackRock,00v2000000KMWIrAAP,AMER,Canada
BlackRock,00v2000000KMWQXAA5,AMER,Canada
BlackRock,00v2000000KMWRBAA5,AMER,Canada
BlackRock,00v2000000KMWRCAA5,AMER,Canada
BlackRock,00v2000000KMWREAA5,AMER,Canada
BlackRock,00v2000000KMWTCAA5,AMER,Canada
BlackRock,00v2000000KMWTDAA5,AMER,Canada
BlackRock,00v2000000KMWYCAA5,AMER,Canada
BlackRock,00v2000000KLygcAAD,AMER,Canada
BlackRock,00v2000000MhNYGAA3,AMER,Canada
BlackRock,00v2000000KLjMyAAL,AMER,Canada
BlackRock,00v2000000KLjMzAAL,AMER,Canada
BlackRock,00v2000000KLuYdAAL,AMER,Canada
BlackRock,00v2000000KLumRAAT,AMER,Canada
BlackRock,00v2000000KLux2AAD,AMER,Canada
BlackRock,00v2000000KLux4AAD,AMER,Canada
BlackRock,00v2000000KLvczAAD,AMER,Canada
BlackRock,00v2000000KLvfAAAT,AMER,Canada
BlackRock,00v2000000KLvhBAAT,AMER,Canada
BlackRock,00v2000000KLvzeAAD,AMER,Canada
BlackRock,00v2000000KLwK0AAL,AMER,Costa Rica
BlackRock,00v2000000KLyfeAAD,AMER,Costa Rica
BlackRock,00v2000000KM7DkAAL,AMER,Costa Rica
BlackRock,00v2000000KMADgAAP,AMER,Costa Rica
BlackRock,00v2000000KMDUGAA5,AMER,Costa Rica
BlackRock,00v2000000KMWe0AAH,AMER,Costa Rica
BlackRock,00v2000000KMWgHAAX,AMER,Costa Rica
BlackRock,00v2000000KMWe1AAH,AMER,Costa Rica
BlackRock,00v2000000KMWe2AAH,AMER,Costa Rica
BlackRock,00v2000000KMXGTAA5,AMER,Costa Rica
BlackRock,00v2000000KMWiwAAH,AMER,Costa Rica
BlackRock,00v2000000KMXGVAA5,AMER,Costa Rica
BlackRock,00v2000000KMYSRAA5,AMER,Costa Rica
BlackRock,00v2000000KMYnBAAX,AMER,Costa Rica
Goldman Sachs,00v2000000KMa74AAD,AMER,Costa Rica
Goldman Sachs,00v2000000KMa75AAD,AMER,Costa Rica
Goldman Sachs,00v2000000M56xdAAB,AMER,Costa Rica
Goldman Sachs,00v2000000KLfL2AAL,AMER,Costa Rica
Goldman Sachs,00v2000000KLpv0AAD,AMER,Costa Rica
Goldman Sachs,00v2000000KLuSAAA1,AMER,Costa Rica
Goldman Sachs,00v2000000KMabqAAD,AMER,Costa Rica
Goldman Sachs,00v2000000KMacAAAT,AMER,Costa Rica
Goldman Sachs,00v2000000KMacjAAD,AMER,Costa Rica
Goldman Sachs,00v2000000KMactAAD,AMER,Costa Rica
Goldman Sachs,00v2000000KMackAAD,AMER,Costa Rica
Goldman Sachs,00v2000000KMacuAAD,AMER,Costa Rica
Goldman Sachs,00v2000000KMgyQAAT,AMER,Costa Rica
Goldman Sachs,00v2000000KMgyVAAT,AMER,Costa Rica
Goldman Sachs,00v2000000KMgzsAAD,AMER,Costa Rica
Goldman Sachs,00v2000000KMh4dAAD,AMER,Costa Rica
Aflac Inc.,00v2000000KMh4nAAD,AMER,Costa Rica
Aflac Inc.,00v2000000KMh4eAAD,AMER,Costa Rica
Aflac Inc.,00v2000000KMhF7AAL,AMER,Costa Rica
AIG SunAmerica,00v2000000KMhCyAAL,AMER,Costa Rica
AIG SunAmerica,00v2000000KMM34AAH,AMER,Costa Rica
AIG SunAmerica,00v2000000KMMThAAP,AMER,Costa Rica
American Express Company,00v2000000KMMtZAAX,AMER,Costa Rica
American Express Company,00v2000000KMMtaAAH,AMER,Costa Rica
American Express Company,00v2000000KMNEXAA5,AMER,Costa Rica
Bank of America Corporation,00v2000000KKju6AAD,AMER,Costa Rica
Bank of America Corporation,00v2000000KKju7AAD,AMER,Costa Rica
Bank of America Corporation,00v2000000KKju8AAD,AMER,Costa Rica
Bank One Corporation,00v2000000KKj7UAAT,AMER,Costa Rica
Bank One Corporation,00v2000000KMhYlAAL,AMER,Costa Rica
Bank One Corporation,00v2000000KMhcqAAD,AMER,Costa Rica
Bear Stearns,00v2000000KMhd5AAD,AMER,Costa Rica
Bear Stearns,00v2000000KMhd6AAD,AMER,Costa Rica
Bear Stearns,00v2000000KMhlLAAT,AMER,Costa Rica
Bloomberg,00v2000000KMhlHAAT,AMER,Costa Rica
Bloomberg,00v2000000KMhoWAAT,AMER,Costa Rica
Bloomberg,00v2000000KKcIOAA1,AMER,Costa Rica
Bloomberg LP,00v2000000KLfZtAAL,AMER,Costa Rica
Bloomberg LP,00v2000000KLfZuAAL,AMER,Costa Rica
Bloomberg LP,00v2000000KLfcEAAT,AMER,Costa Rica
Capital One Financial Corporation,00v2000000KLfmBAAT,AMER,Costa Rica
Capital One Financial Corporation,00v2000000KLfqmAAD,AMER,Costa Rica
Capital One Financial Corporation,00v2000000KLfuyAAD,AMER,Costa Rica
CIT Group,00v2000000KKk5OAAT,AMER,Costa Rica
CIT Group,00v2000000KKk5PAAT,AMER,Costa Rica
CIT Group,00v2000000KLextAAD,AMER,Costa Rica
Citigroup,00v2000000KLfEVAA1,AMER,Costa Rica
Citigroup,00v2000000KLveBAAT,AMER,Costa Rica
Citigroup,00v2000000KLveCAAT,AMER,Costa Rica
CitiGroup Global Markets Inc.,00v2000000KLveDAAT,AMER,Costa Rica
CitiGroup Global Markets Inc.,00v2000000KLvgSAAT,AMER,Costa Rica
CitiGroup Global Markets Inc.,00v2000000KLviNAAT,AMER,Costa Rica
Citizens Financial,00v2000000KLviOAAT,AMER,Costa Rica
Citizens Financial,00v2000000KLviPAAT,AMER,Costa Rica
Citizens Financial,00v2000000KMaaEAAT,AMER,Costa Rica
Conseco,00v2000000KMac0AAD,AMER,Costa Rica
Conseco,00v2000000KMhcrAAD,AMER,Costa Rica
Conseco,00v2000000KKki3AAD,AMER,Costa Rica
CountryWide Financial Corporation,00v2000000KMafNAAT,AMER,Costa Rica
CountryWide Financial Corporation,00v2000000KMafOAAT,AMER,Costa Rica
CountryWide Financial Corporation,00v2000000KMahTAAT,AMER,Costa Rica
Deloitte & Touche,00v2000000KMh1PAAT,AMER,Costa Rica
Deloitte & Touche,00v2000000KMk3DAAT,AMER,Costa Rica
Deloitte & Touche,00v2000000KLqwqAAD,AMER,Costa Rica
Deloitte Touche Tohmatsu,00v2000000KLqwrAAD,AMER,Costa Rica
Deloitte Touche Tohmatsu,00v2000000KLt2eAAD,AMER,Costa Rica
Deloitte Touche Tohmatsu,00v2000000KLt4kAAD,AMER,Costa Rica
Deutsche Bank,00v2000000KLt4lAAD,AMER,Costa Rica
Deutsche Bank,00v2000000KLt7yAAD,AMER,Costa Rica
Deutsche Bank,00v2000000KLu1UAAT,AMER,Costa Rica
Deutsche Bank AG,00v2000000KLuNNAA1,AMER,Costa Rica
Deutsche Bank AG,00v2000000U2b8CAAR,AMER,Costa Rica
Deutsche Bank AG,00v2000000KLuXQAA1,AMER,Costa Rica
Diebold Inc.,00v2000000KLuj8AAD,AMER,Costa Rica
Diebold Inc.,00v2000000KMh7nAAD,AMER,Costa Rica
Diebold Inc.,00v2000000KMh9PAAT,AMER,Costa Rica
Dow Jones & Company Inc.,00v2000000KMh9QAAT,AMER,Costa Rica
Dow Jones & Company Inc.,00v2000000KMhAcAAL,AMER,Costa Rica
Dow Jones & Company Inc.,00v2000000KMhFRAA1,AMER,Costa Rica
E*Trade,00v2000000KMhFhAAL,AMER,Costa Rica
E*Trade,00v2000000KMhPAAA1,AMER,Costa Rica
E*Trade,00v2000000KMjX9AAL,AMER,Costa Rica
Equifax,00v2000000KLv2bAAD,AMER,Costa Rica
Equifax,00v2000000KLvDuAAL,AMER,Costa Rica
Equifax,00v2000000KLvDvAAL,AMER,Costa Rica
Ernst & Young LLP,00v2000000KLpuvAAD,AMER,Costa Rica
Ernst & Young LLP,00v2000000KMhQWAA1,AMER,Costa Rica
Ernst & Young LLP,00v2000000KMhYuAAL,AMER,Costa Rica
Fannie Mae,00v2000000KMhYvAAL,AMER,Costa Rica
Fannie Mae,00v2000000KMhCnAAL,AMER,Costa Rica
Fannie Mae,00v2000000KMhdFAAT,AMER,Costa Rica
Fifth Third Bancorp,00v2000000KMhdGAAT,AMER,Costa Rica
Fifth Third Bancorp,00v2000000KMhbeAAD,AMER,Costa Rica
Fifth Third Bancorp,00v2000000KMhhVAAT,AMER,Costa Rica
First of America Bank,00v2000000KMhiTAAT,AMER,Costa Rica
First of America Bank,00v2000000KMhnVAAT,AMER,Costa Rica
First of America Bank,00v2000000KLk0RAAT,AMER,Costa Rica
Freddie Mac,00v2000000KKkf4AAD,AMER,Costa Rica
Freddie Mac,00v2000000KKlk8AAD,AMER,Costa Rica
Freddie Mac,00v2000000KKllkAAD,AMER,Costa Rica
Goldman Sachs,00v2000000KKloqAAD,AMER,Costa Rica
Goldman Sachs,00v2000000KKqHTAA1,AMER,Costa Rica
Goldman Sachs,00v2000000KL7bbAAD,AMER,Costa Rica
H&R Block Inc.,00v2000000KLH0jAAH,AMER,Costa Rica
H&R Block Inc.,00v2000000KLabwAAD,AMER,Costa Rica
H&R Block Inc.,00v2000000KLfCtAAL,AMER,Costa Rica
Hartford Financial Services,00v2000000KLfGCAA1,AMER,Costa Rica
Hartford Financial Services,00v2000000KLfCvAAL,AMER,Costa Rica
Hartford Financial Services,00v2000000KLfMZAA1,AMER,Costa Rica
HSBC Holding PLC,00v2000000KLfMzAAL,AMER,Costa Rica
HSBC Holding PLC,00v2000000KLfRjAAL,AMER,Costa Rica
HSBC Holding PLC,00v2000000KLfRkAAL,AMER,Costa Rica
HSBC USA,00v2000000KLfSNAA1,AMER,Costa Rica
HSBC USA,00v2000000KLfSOAA1,AMER,Costa Rica
HSBC USA,00v2000000KLfTLAA1,AMER,Costa Rica
ING Groep,00v2000000KLfTNAA1,AMER,US
ING Groep,00v2000000KLfXOAA1,AMER,US
ING Groep,00v2000000KLfY2AAL,AMER,US
ING Groep NV,00v2000000KLfY3AAL,AMER,US
ING Groep NV,00v2000000KLfMaAAL,AMER,US
ING Groep NV,00v2000000KLfZPAA1,AMER,US
Intuit,00v2000000KLfaDAAT,AMER,US
Intuit,00v2000000KKllVAAT,AMER,US
Intuit,00v2000000KKllWAAT,AMER,US
John Hancock Financial Services,00v2000000KKloKAAT,AMER,US
John Hancock Financial Services,00v2000000KLvoQAAT,AMER,US
John Hancock Financial Services,00v2000000KLvoVAAT,AMER,US
Kemper Insurance,00v2000000KLvoYAAT,AMER,US
Kemper Insurance,00v2000000KMhsDAAT,AMER,US
Kemper Insurance,00v2000000KMhtBAAT,AMER,US
KeyBank National Association,00v2000000KMhtQAAT,AMER,US
KeyBank National Association,00v2000000KMhtCAAT,AMER,US
KeyBank National Association,00v2000000KMhtzAAD,AMER,US
Legg Mason Inc.,00v2000000KMhwmAAD,AMER,US
Legg Mason Inc.,00v2000000KMhwoAAD,AMER,US
Legg Mason Inc.,00v2000000KMhxQAAT,AMER,US
Liberty Mutual Insurance,00v2000000KMin0AAD,AMER,US
Liberty Mutual Insurance,00v2000000KMhsEAAT,AMER,US
Liberty Mutual Insurance,00v2000000KMizTAAT,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KMiziAAD,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KKjw2AAD,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000KKjzKAAT,AMER,US
MasterCard Inc.,00v2000000KLfZQAA1,AMER,US
MasterCard Inc.,00v2000000KLfcTAAT,AMER,US
MasterCard Inc.,00v2000000KLfY4AAL,AMER,US
MBNA,00v2000000KLfiGAAT,AMER,US
MBNA,00v2000000KLfiHAAT,AMER,US
MBNA,00v2000000KLfl8AAD,AMER,US
Mellon Financial,00v2000000KLflmAAD,AMER,US
Mellon Financial,00v2000000KLfq8AAD,AMER,US
Mellon Financial,00v2000000KLfsOAAT,AMER,US
Merrill Lynch & Company Inc.,00v2000000KLjgXAAT,AMER,US
Merrill Lynch & Company Inc.,00v2000000KLk2MAAT,AMER,US
Merrill Lynch & Company Inc.,00v2000000KLk2OAAT,AMER,US
MetLife,00v2000000KLlDAAA1,AMER,US
MetLife,00v2000000KLvrVAAT,AMER,US
MetLife,00v2000000KLz1nAAD,AMER,US
Moody’s Corporation,00v2000000KLz1oAAD,AMER,US
Moody’s Corporation,00v2000000KM06lAAD,AMER,US
Moody’s Corporation,00v2000000KM1MIAA1,AMER,US
Morgan Stanley,00v2000000KM1rbAAD,AMER,US
Morgan Stanley,00v2000000ZCEVVAA5,AMER,US
Morgan Stanley,00v2000000KLlv8AAD,AMER,US
Mutual of Omaha,00v2000000KLlypAAD,AMER,US
Mutual of Omaha,00v2000000KLmO3AAL,AMER,US
Mutual of Omaha,00v2000000KLmY4AAL,AMER,US
National City Corporation,00v2000000KLmloAAD,AMER,US
National City Corporation,00v2000000KLmpnAAD,AMER,US
National City Corporation,00v2000000KLmpoAAD,AMER,US
Nationwide Financial Services,00v2000000KLmppAAD,AMER,US
Nationwide Financial Services,00v2000000KLw98AAD,AMER,US
Nationwide Financial Services,00v2000000KLw99AAD,AMER,US
New York Life Insurance,00v2000000KMAz4AAH,AMER,US
New York Life Insurance,00v2000000KMAz5AAH,AMER,US
New York Life Insurance,00v2000000KMG92AAH,AMER,US
Northwestern Mutual,00v2000000KMMMxAAP,AMER,US
Northwestern Mutual,00v2000000KMMW7AAP,AMER,US
Northwestern Mutual,00v2000000KLjPAAA1,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KLfR5AAL,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KLfXEAA1,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KMBGgAAP,AMER,US
NYSE – New York Stock Exchange,00v2000000KMBGhAAP,AMER,US
NYSE – New York Stock Exchange,00v2000000KMBGiAAP,AMER,US
NYSE – New York Stock Exchange,00v2000000KMBRjAAP,AMER,US
Oppenheimer Holdings,00v2000000Mh6qbAAB,AMER,US
Oppenheimer Holdings,00v2000000Mh71QAAR,AMER,US
Oppenheimer Holdings,00v2000000Mh71RAAR,AMER,US
Pacific Life Insurance Company,00v2000000KMhabAAD,AMER,US
Pacific Life Insurance Company,00v2000000Mh73kAAB,AMER,US
Pacific Life Insurance Company,00v2000000Mh7G3AAJ,AMER,US
Pacific Mutual Holding Company,00v2000000Mh7G4AAJ,AMER,US
Pacific Mutual Holding Company,00v2000000Mh7G5AAJ,AMER,US
Pacific Mutual Holding Company,00v2000000Mh7FzAAJ,AMER,US
Pioneer Investment Management,00v2000000Mh7G0AAJ,AMER,US
Pioneer Investment Management,00v2000000Mh7LNAAZ,AMER,US
Pioneer Investment Management,00v2000000KMSzwAAH,AMER,US
PricewaterhouseCoopers,00v2000000KMT0aAAH,AMER,US
PricewaterhouseCoopers,00v2000000KMT1YAAX,AMER,US
PricewaterhouseCoopers,00v2000000KM5U7AAL,AMER,US
Progressive,00v2000000KuWyPAAV,AMER,US
Progressive,00v2000000KuWyQAAV,AMER,US
Progressive,00v2000000KuX1fAAF,AMER,US
Providian Financial,00v2000000Mh7B6AAJ,AMER,US
Providian Financial,00v2000000Mh7B7AAJ,AMER,US
Providian Financial,00v2000000Mh7ICAAZ,AMER,US
Sallie Mae (SLM Corporation),00v2000000Mh7JeAAJ,AMER,US
Sallie Mae (SLM Corporation),00v2000000KMBy3AAH,AMER,US
Sallie Mae (SLM Corporation),00v2000000Mh7AaAAJ,AMER,US
Sovereign Bancorp,00v2000000Mh7AbAAJ,AMER,US
Sovereign Bancorp,00v2000000KMFDFAA5,AMER,US
Sovereign Bancorp,00v2000000KMFDGAA5,AMER,US
State Farm Mutual Automobile Insurance Company,00v2000000KMFDHAA5,AMER,US
State Farm Mutual Automobile Insurance Company,00v2000000KMFs8AAH,AMER,US
State Farm Mutual Automobile Insurance Company,00v2000000KMGIPAA5,AMER,US
SunTrust Banks,00v2000000KMGkKAAX,AMER,US
SunTrust Banks,00v2000000KMGkeAAH,AMER,US
SunTrust Banks,00v2000000KMGkLAAX,AMER,US
TD AmeriTrade,00v2000000KMGo2AAH,AMER,US
TD AmeriTrade,00v2000000KMGpoAAH,AMER,US
TD AmeriTrade,00v2000000KMT1iAAH,AMER,US
The Allstate Corporation,00v2000000KMUrLAAX,AMER,US
The Allstate Corporation,00v2000000KMWGjAAP,AMER,US
The Allstate Corporation,00v2000000KMWIzAAP,AMER,US
The Bank of New York Mellon Corporation,00v2000000KMWJ0AAP,AMER,US
The Bank of New York Mellon Corporation,00v2000000KMWJ1AAP,AMER,US
The Bank of New York Mellon Corporation,00v2000000KMWKMAA5,AMER,US
The Charles Schwab Corporation,00v2000000KMWKrAAP,AMER,US
The Charles Schwab Corporation,00v2000000KMWKIAA5,AMER,US
The Charles Schwab Corporation,00v2000000KMWKJAA5,AMER,US
The Equitable,00v2000000KMWKKAA5,AMER,US
The Equitable,00v2000000KMWQwAAP,AMER,US
The Equitable,00v2000000KMWUKAA5,AMER,US
The Guardian Life Insurance Company of America,00v2000000KMWZAAA5,AMER,US
The Guardian Life Insurance Company of America,00v2000000KuSuvAAF,AMER,US
The Guardian Life Insurance Company of America,00v2000000KuSuwAAF,AMER,US
The Travelers Companies Inc.,00v2000000KuSuxAAF,AMER,US
The Travelers Companies Inc.,00v2000000KMGppAAH,AMER,US
The Travelers Companies Inc.,00v2000000KMWZ6AAP,AMER,US
Transamerica Corporation,00v2000000KLsLrAAL,AMER,US
Transamerica Corporation,00v2000000KuXNDAA3,AMER,US
Transamerica Corporation,00v2000000KuXR3AAN,AMER,US
U.S. Bancorp,00v2000000KubZBAAZ,AMER,US
U.S. Bancorp,00v2000000KudZ0AAJ,AMER,US
U.S. Bancorp,00v2000000KudZ2AAJ,AMER,US
UBS,00v2000000KKkX6AAL,AMER,US
UBS,00v2000000KMWdMAAX,AMER,US
UBS,00v2000000KMWd5AAH,AMER,US
Visa Inc.,00v2000000KMWgkAAH,AMER,US
Visa Inc.,00v2000000KMWfSAAX,AMER,US
Visa Inc.,00v2000000KMWZBAA5,AMER,US
Washington Mutual,00v2000000KMWgQAAX,AMER,US
Washington Mutual,00v2000000KMWglAAH,AMER,US
Washington Mutual,00v2000000KMWiMAAX,AMER,US
Wells Fargo & Company,00v2000000KLpu2AAD,AMER,US
Wells Fargo & Company,00v2000000KMXk1AAH,AMER,US
Wells Fargo & Company,00v2000000KMXk3AAH,AMER,US
American Express Company,00v2000000KudwhAAB,AMER,US
American Express Company,00v2000000KudwjAAB,AMER,US
Bank of America Corporation,00v2000000KKc5uAAD,AMER,US
Bank of America Corporation,00v2000000KKc6TAAT,AMER,US
Bank of America Corporation,00v2000000KKc6dAAD,AMER,US
Bank One Corporation,00v2000000KKdK4AAL,AMER,US
Bank One Corporation,00v2000000KMMfdAAH,AMER,US
Bank One Corporation,00v2000000Kub5GAAR,AMER,US
Bear Stearns,00v2000000KuLmYAAV,AMER,US
Bear Stearns,00v2000000KKj53AAD,AMER,US
Bear Stearns,00v2000000KKjrRAAT,AMER,US
Bloomberg,00v2000000KKk1pAAD,AMER,US
Bloomberg,00v2000000KMN3uAAH,AMER,US
Bloomberg,00v2000000KMT06AAH,AMER,US
Bloomberg LP,00v2000000KLpqVAAT,AMER,US
Bloomberg LP,00v2000000KLpspAAD,AMER,US
Bloomberg LP,00v2000000M5TikAAF,AMER,US
Capital One Financial Corporation,00v2000000M5WP5AAN,AMER,US
Capital One Financial Corporation,00v2000000M5WU5AAN,AMER,US
Capital One Financial Corporation,00v2000000M5Wv4AAF,AMER,US
CIT Group,00v2000000M5WmRAAV,AMER,US
CIT Group,00v2000000M5WmSAAV,AMER,US
CIT Group,00v2000000M5WysAAF,AMER,US
Citigroup,00v2000000M5WyuAAF,AMER,US
Citigroup,00v2000000KLsCbAAL,AMER,US
Citigroup,00v2000000KLpkMAAT,AMER,US
CitiGroup Global Markets Inc.,00v2000000KLv9LAAT,AMER,US
CitiGroup Global Markets Inc.,00v2000000KLv9MAAT,AMER,US
CitiGroup Global Markets Inc.,00v2000000KM1h7AAD,AMER,US
Citizens Financial,00v2000000KM1h8AAD,AMER,US
Citizens Financial,00v2000000KMBxIAAX,AMER,US
Citizens Financial,00v2000000KMBxKAAX,AMER,US
The Equitable,00v2000000KMEAhAAP,AMER,US
The Equitable,00v2000000KLmYiAAL,AMER,US
The Equitable,00v2000000KLmj2AAD,AMER,US
The Guardian Life Insurance Company of America,00v2000000KLvWQAA1,AMER,US
The Guardian Life Insurance Company of America,00v2000000KLvaTAAT,AMER,US
The Guardian Life Insurance Company of America,00v2000000VAaSNAA1,AMER,US
The Travelers Companies Inc.,00v2000000VAaUJAA1,AMER,US
The Travelers Companies Inc.,00v2000000VAbluAAD,AMER,US
The Travelers Companies Inc.,00v2000000VAe72AAD,AMER,US
Independent,00v2000000VAeUcAAL,AMER,US
ING Groep,00v2000000KKk4lAAD,AMER,US
Deloitte Touche Tohmatsu,00v2000000M5YoAAAV,AMER,US
HSBC USA,00v2000000M5ZfFAAV,AMER,US
Deutsche Bank,00v2000000M5ZwMAAV,AMER,US
First of America Bank,00v2000000M5XG0AAN,AMER,US
Mellon Financial,00v2000000KLpkHAAT,AMER,US
CIT Group,00v2000000KLpkIAAT,AMER,US
AIG SunAmerica,00v2000000KMF2lAAH,AMER,US
Deutsche Bank AG,00v2000000KMFVnAAP,AMER,US
ING Groep NV,00v2000000KMFruAAH,AMER,US
CountryWide Financial Corporation,00v2000000KMFwaAAH,AMER,US
Legg Mason Inc.,00v2000000KMG3ZAAX,AMER,US
Fifth Third Bancorp,00v2000000KMGD3AAP,AMER,US
Norwest Venture Capital Management Inc.,00v2000000KMGmzAAH,AMER,US
HSBC Holding PLC,00v2000000KMGn0AAH,AMER,US
Pacific Life Insurance Company,00v2000000VAgMiAAL,AMER,US
Massachusetts Mutual Life Insurance Company,00v2000000VAezJAAT,AMER,US
National City Corporation,00v2000000KLpqPAAT,AMER,US
Pacific Mutual Holding Company,00v2000000KLpqQAAT,AMER,US
The Equitable,00v2000000M54LSAAZ,AMER,US
KeyBank National Association,00v2000000M54U5AAJ,AMER,US
